"","Operator","count","Fatal","Ratio"
"1698","PacifiCoast Airlines",1,5,0.714285714285714
"1699","PacifiNorthern Airlines",1,14,1
"1700","PacifiOverseas Airways",1,24,1
"1701","PacifiSouthwest Airlines / Private",1,137,1
"1702","Page Airways",1,6,0.461538461538462
"1703","Pakair",1,26,1
"1704","Pakistan Airways",1,21,1
"1705","Palair Macedonian",1,83,0.855670103092783
"1706","Pan African Airlines",1,57,1
"1707","Pan American Airways (Scadta)",1,5,0.833333333333333
"1708","Pan American World Airways / KLM",1,583,0.90527950310559
"1709","Pan ArctiOil",1,32,0.941176470588235
"1710","Pan International",1,22,0.181818181818182
"1711","Pan Malaysian Air Transport",1,16,1
"1712","Panair do Brazil",1,15,0.142857142857143
"1713","Panorama Air Tour",1,8,1
"1714","Papillon Grand Canyon Helicopters of Las Vegas",1,6,0.857142857142857
"1715","Paradise Air",1,9,1
"1716","Paradise Airlines",1,85,1
"1717","Paradise Tour Helicopters",1,4,1
"1718","Paraense Transportes Aereos",1,38,0.95
"1719","Paramount Airlilnes",1,21,0.954545454545455
"1720","Parsa",1,10,1
"1721","Partnair",1,55,1
"1722","Patagonia Airlines",1,10,1
"1723","Pathet Lao Airlines",1,18,1
"1724","Patuxent Airways / Private",1,11,1
"1725","Paukn Air",1,38,1
"1726","Paul Kelly Flying Service Inc.",1,8,1
"1727","Pavair",1,2,1
"1728","Pel Air",1,2,1
"1729","PENAS",1,6,0.666666666666667
"1730","Peninsula Air Services",1,6,1
"1731","Peninsular",1,28,0.378378378378378
"1732","Penninsula Airways - Air Taxi",1,4,1
"1733","Pennsylvania Airlines",1,1,0.0333333333333333
"1734","Perimeter Airlines",1,2,0.666666666666667
"1735","Permaviatrans",1,24,1
"1736","Perris Valley Aviation",1,16,0.727272727272727
"1737","Petroleum Helicopters Inc",1,8,0.888888888888889
"1738","Petrolium Helicopter",1,11,1
"1739","Petrolium Helo Inc.",1,5,1
"1740","Petroproduccií_n",1,26,1
"1741","PHI Air Medical",1,4,1
"1742","Philippine Air Express",1,5,1
"1743","Phillips Flying Service - Air Taxi",1,4,1
"1744","Phoenix Air",1,2,1
"1745","Phoenix Airlines",1,2,0.5
"1746","Phoenix Aviation",1,5,1
"1747","Pickwick Airways",1,1,0.5
"1748","Pinnacle Airlines/Northwest Airlink",1,2,1
"1749","Plane Sailing",1,4,0.222222222222222
"1750","Planemasters",1,1,1
"1751","PMT Air",1,22,1
"1752","Points North Air Services",1,2,1
"1753","Portsmouth Aviation - Air Taxi",1,2,0.5
"1754","President Airlines",1,83,1
"1755","Presidental Airways Inc. - Air Taxi",1,6,1
"1756","Prestige Airlines (Cargo) Charter",1,25,0.925925925925926
"1757","Price Aircraft Company",1,6,1
"1758","Prior Aviatoin - Air Taxi",1,3,1
"1759","Priority Air - Air Taxi",1,3,1
"1760","Priorty Air Charter",1,1,1
"1761","Private  - Daewoo Shipbuilding",1,8,0.666666666666667
"1762","Private - Air Taxi",1,2,0.4
"1763","Private - Ashland Oil Company",1,13,1
"1764","Private - Boeing Aircraft Company",1,10,1
"1765","Private - Corporate",1,8,1
"1766","Private - de Havilland Aircraft",1,1,1
"1767","Private - Facilities Management Co.",1,9,1
"1768","Private - Hendrick Motorsports Inc.",1,10,1
"1769","Private - Kabanov - skydiving",1,11,0.44
"1770","Private - Mainline Aviation",1,4,1
"1771","Private - Omniflight Helicopters",1,5,1
"1772","Private - OverteCompany",1,13,1
"1773","Private - Parajump air show",1,11,0.916666666666667
"1774","Private - Purdue Reasearch Foundation",1,2,1
"1775","Private - Techint  group",1,10,1
"1776","Private - WNBC",1,2,1
"1777","Private air taxi",1,4,1
"1778","Private KNBC Los Angeles",1,2,1
"1779","Private Wings",1,10,1
"1780","Procuradoria General de la Republica",1,7,1
"1781","Procuradurí_a General de la Repí_blica",1,5,0.294117647058824
"1782","Procurator Generale de la Republica",1,10,1
"1783","Professional Aviation Services",1,3,0.176470588235294
"1784","Propair",1,11,1
"1785","Prospec",1,3,1
"1786","Proteus Air / Private",1,15,1
"1787","Provincial Air Services",1,4,1
"1788","Provincial Airlines",1,1,0.5
"1789","PT Air Regional",1,4,0.25
"1790","Ptarmigan Airways",1,2,1
"1791","Pudget Sound Air - Air Taxi",1,10,1
"1792","Pulkovo Airlines",1,170,1
"1793","Pulkovo Aviation Enterprise",1,14,0.875
"1794","Purdue Airlines Inc.",1,1,0.037037037037037
"1795","Quakertown Aviation - Air Taxi",1,4,1
"1796","Queen Airmotive - Air Taxi",1,4,1
"1797","Rí©seau Aí©rien Interinsulaire",1,15,1
"1798","Radeair",1,8,0.888888888888889
"1799","RAM",1,3,1
"1800","Rambar Aviation - Air Taxi",1,4,1
"1801","Ray A. Gardner - Taxi",1,3,1
"1802","Raytheon Aircraft",1,3,1
"1803","RCMP-GRC Air Services",1,2,1
"1804","Reali Taxi Aereo",1,2,1
"1805","Red Aircraft Service - Air Taxi",1,4,1
"1806","Red Bank Air Taxi",1,9,1
"1807","Red Carpet Flying Service - Air Taxi",1,4,1
"1808","Reed Aviation - Air Taxi",1,5,1
"1809","Reeder Flying Service",1,5,0.185185185185185
"1810","Reeve Aleutian Airlines",1,16,1
"1811","Regency Express Air",1,2,1
"1812","Regional Airlines",1,28,0.538461538461538
"1813","Regional Compagnie Aerienne Europeenne",1,0,0
"1814","Regionnair",1,1,0.25
"1815","Renan Airways",1,5,1
"1816","RepubliAirlines",1,1,0.0303030303030303
"1817","Resort Air Service - Air Taxi",1,2,1
"1818","Resort Airlines",1,25,0.609756097560976
"1819","Revilla Flying Service - Air Taxi",1,5,1
"1820","Reynolds Airways",1,7,0.583333333333333
"1821","Rhoadgs Aviation - Air Taxi",1,2,1
"1822","Richland Aviation  - Taxi",1,6,1
"1823","Richland Flying Service - Air Taxii",1,3,0.75
"1824","Richmor Aviation",1,2,1
"1825","Rico Linhas Aereas",1,33,1
"1826","Rico Taxi Aí©reo",1,23,0.741935483870968
"1827","Rico Taxi Aero",1,8,0.5
"1828","Rijnmond Air Services",1,10,1
"1829","Rimouski Airlines",1,26,1
"1830","Rinaldo Piaggio",1,6,1
"1831","Riverside Air",1,5,1
"1832","Roadrunner Airlines",1,5,1
"1833","Robinson Airlines",1,16,0.695652173913043
"1834","Rocky Mountain Airways",1,2,0.0909090909090909
"1835","Romanian Banat Air",1,49,1
"1836","Ross Aviation - Air Taxi",1,9,1
"1837","Rotor Airs In- Air Taxi",1,6,0.857142857142857
"1838","Rotorcraft Leasing Co",1,3,1
"1839","Rousseau Aviaiton",1,31,1
"1840","Royal American - Air Taxi",1,2,1
"1841","RRC Air Service",1,16,1
"1842","Rubner Flying Service",1,2,0.666666666666667
"1843","Ruiban & Duran Compania Aí©rea",1,4,0.4
"1844","Russ Air Transport Company",1,10,1
"1845","Rusts Flying Service Inc.",1,5,1
"1846","Rutaca",1,10,1
"1847","Rutaca Airlines",1,24,1
"1848","Rutas Aí©reas Nacionales SA",1,3,1
"1849","Rutas Internacionales Peruanes",1,7,1
"1850","Rwanda Government",1,12,1
"1851","Ryan Blake Air Charter",1,14,1
"1852","Ryan International Airlines",1,2,1
"1853","SA Amazonica",1,6,0.2
"1854","Sabeni",1,2,1
"1855","SADELCA",1,14,1
"1856","Sadia",1,21,0.84
"1857","SAESA",1,23,1
"1858","Safe Air Cargo",1,4,1
"1859","Safe Air Complany",1,3,1
"1860","Safeway Airways",1,4,1
"1861","Sahara",1,4,1
"1862","Saint Lawrence Airways",1,6,1
"1863","Salida Flying Service - Air Taxi",1,6,1
"1864","Salmon Air - Air Taxi",1,2,1
"1865","SAMSA",1,25,0.543478260869565
"1866","SAN Ecuador",1,8,0.08
"1867","San Juan Air",1,1,1
"1868","Sankuru Air Service",1,5,0.555555555555556
"1869","Santa Barbara Airlines",1,46,1
"1870","Sarit Airlines",1,4,1
"1871","Saskatchewan Government Northern Air Operations",1,1,0.333333333333333
"1872","Saudi Arabian Airlines / Kazastan Airlines",1,349,1
"1873","Saudi Arabian Royal Flight",1,18,1
"1874","Savannair",1,14,1
"1875","SAVIARE S.A. - Air Taxi",1,6,1
"1876","Scandinavian Airlines (SAS) / Private",1,114,1
"1877","Scanex Air",1,10,1
"1878","SceniAir Lines",1,10,1
"1879","SceniAirline - Air Taxi",1,2,1
"1880","Sea Airmotive",1,3,1
"1881","Seattle Air Charter",1,14,0.466666666666667
"1882","Seaview Aviation",1,9,1
"1883","SeaWind Aviation",1,6,0.6
"1884","Security Air",1,7,1
"1885","SELVA Colombia",1,3,0.375
"1886","Selva Taxi Aero",1,5,0.208333333333333
"1887","SEMAF",1,12,1
"1888","Sempati Air",1,30,0.6
"1889","Senegalair",1,6,0.6
"1890","Servant Air",1,6,0.6
"1891","Servicio Aí©reo Panini",1,5,0.555555555555556
"1892","Servicio Aereo Columbiano / SCADTA",1,17,0.85
"1893","Servicio Aereo Manchupo",1,6,1
"1894","Servicio Expresso Nacional",1,9,1
"1895","Servicios Aí©reos Boliviano",1,4,1
"1896","Servicios Aí©reos Cochabamba",1,4,1
"1897","Servicios Aí©reos Especiales",1,26,1
"1898","Servicios Aereas Virgen de Copacabana",1,1,0.125
"1899","Servicios Aereos Martinez Leon",1,13,1
"1900","Servicios Aereos Nacionales",1,24,1
"1901","Servicios Aereos Nacionales Airways",1,33,1
"1902","Servicios Aereos Santa Ana",1,10,1
"1903","Servicios Aeronauticos Sucre (SASCA)",1,1,0.0625
"1904","Servicios Americanos",1,2,1
"1905","Seventy Airways - Air Taxi",1,3,1
"1906","SFC Vietnam - Charter - Full Account",1,16,1
"1907","Shanair Inc. - Air Taxi",1,2,0.666666666666667
"1908","Shangri La Air",1,18,1
"1909","Shanxi Airlines",1,42,0.91304347826087
"1910","Shell Co of Ecuador",1,34,1
"1911","Shelter Cove Sea Park",1,17,0.708333333333333
"1912","Si Fly - U.N. charter",1,24,1
"1913","Siamese Airways",1,16,1
"1914","Sibir (S7)",1,128,0.630541871921182
"1915","Sierra PacifiAirlines",1,36,1
"1916","SilkAir",1,104,1
"1917","Silver City Airways",1,35,0.833333333333333
"1918","Simmons Airlines",1,3,0.333333333333333
"1919","Simpson Air Service - Air Taxi",1,9,1
"1920","Sinquanon Management - Air Taxi",1,2,0.666666666666667
"1921","Skagway Air Service - Air Taxi",1,6,1
"1922","Skips Air Service - Air Taxi",1,3,1
"1923","Sky Cabs",1,6,0.75
"1924","Sky Chopper  - Air Taxi",1,2,1
"1925","Sky Executive Air Services",1,5,1
"1926","Sky Haven - Air Taxi",1,2,1
"1927","Sky Train Air",1,3,1
"1928","Skycraft Air Transport",1,1,0.5
"1929","Skydive Salt Lake - Charter",1,9,1
"1930","Skyline Aviation - Air Taxi",1,4,1
"1931","Skyline Sweden",1,22,1
"1932","Skyline Transportation Company",1,1,1
"1933","Skylink Airlines",1,7,1
"1934","Skystream Airlines",1,2,1
"1935","Skyvan Airways",1,1,0.5
"1936","Skyward Aviation",1,2,1
"1937","Skyway Air  - Taxi",1,2,1
"1938","Skyways",1,3,1
"1939","Skywest Airlines / Private.",1,10,1
"1940","Skyworld Airlines (Ports of Call Inc.)",1,1,0.00740740740740741
"1941","SL Aviation Services",1,2,1
"1942","Slick Airways - Cargo",1,3,1
"1943","Smithers Air Service",1,3,0.75
"1944","Smyer Aircraft - Air Taxi",1,2,1
"1945","Snow Valley Ski Lines",1,1,0.0333333333333333
"1946","Soc. de Tr. Aí©riens d'ExtríÈme Orient",1,4,1
"1947","Socií©tí© Aí©rienne de Tr. Tropicaux",1,17,0.80952380952381
"1948","Socií©tí© Auxiliare de Navigation Aí©rienne",1,2,1
"1949","Socií©tí© de Transports Aí©riens",1,4,1
"1950","Sociedade de Aviacao Ligeira Charter",1,16,0.941176470588235
"1951","Societíæ Aerea Teseo",1,7,0.7
"1952","Societa Aerea Mediterranea",1,5,1
"1953","Societe Aerienne du Littoral",1,41,0.953488372093023
"1954","Societe Alpes Provence",1,39,1
"1955","Societe France Hydro",1,16,1
"1956","Societe Indochinoise de Raviteillement",1,16,0.695652173913043
"1957","Societe Indochinoise de Transport Aeriens",1,4,1
"1958","Societe Transatlantique Aerienne",1,14,1
"1959","Socotra",1,1,0.0416666666666667
"1960","Soldotna Air Services",1,7,1
"1961","SoniBlue Airways",1,3,0.375
"1962","Sosoliso Airlines",1,108,0.990825688073395
"1963","Soundsair",1,5,0.833333333333333
"1964","South Central Airlines",1,10,1
"1965","Southeast Airlines",1,10,1
"1966","Southeast Sky - Air Taxi",1,4,1
"1967","Southeast Skyways - Air Taxi",1,3,1
"1968","Southern Air Transport",1,3,1
"1969","Southern Cross Airways",1,5,1
"1970","Southern Express",1,1,0.5
"1971","Southern Jersey Air - Air Taxi",1,3,1
"1972","Southern Sudan Air Connection",1,24,1
"1973","Southwest Airlift",1,2,1
"1974","Southwest Airways",1,22,1
"1975","Southwest Aviation - Air Taxi",1,4,1
"1976","Southwest Medivac",1,5,1
"1977","Sowind Air",1,4,0.235294117647059
"1978","Spair Air Transport",1,12,1
"1979","Spanair",1,154,0.895348837209302
"1980","Spanish Air Force",1,11,1
"1981","Spartan Air Services",1,2,0.666666666666667
"1982","Speed Service Couriers",1,1,0.5
"1983","Spencer Airways / Ceskoslovenske Aerolinie",1,12,0.521739130434783
"1984","Spernak Airway - Air Taxi",1,4,1
"1985","Spernak Airways - Air Taxi",1,4,1
"1986","STAAP",1,9,1
"1987","Staer Air",1,27,1
"1988","Standard Airlines",1,35,0.729166666666667
"1989","STAP",1,10,0.526315789473684
"1990","Star Aviation",1,9,1
"1991","Starair",1,2,1
"1992","Starways",1,1,0.333333333333333
"1993","STASA",1,1,0.333333333333333
"1994","State Airlines",1,6,1
"1995","Stavropol Airlines",1,50,1
"1996","Stikine Air Service - Air Taxi",1,2,0.4
"1997","Strait Air",1,1,1
"1998","Straits Air Freight Express",1,4,1
"1999","Straley Flying Service - Air Taxi",1,2,1
"2000","Strato Freight",1,53,0.654320987654321
"2001","Stratofreight",1,3,1
"2002","Streamline",1,1,0.5
"2003","Suburban Airlines - Air Taxi",1,4,1
"2004","Sudania Air Cargo",1,10,1
"2005","SUDENE",1,12,1
"2006","Summit Air Charters",1,3,1
"2007","Sun Valley Airways - Air Taxi",1,4,1
"2008","Sun West Airline - Air Taxi",1,4,0.666666666666667
"2009","Sunbeam Air Transport Co.",1,5,1
"2010","Sundance Helicopters",1,7,1
"2011","Sunflower Airlines",1,11,0.785714285714286
"2012","SunQuest Executive Air Charter",1,2,1
"2013","Superior Airways",1,3,1
"2014","Superior Aviation",1,1,1
"2015","Surinam Airways",1,176,0.941176470588235
"2016","Survair",1,4,0.4
"2017","Svedijos Prekí©s",1,3,1
"2018","Svenska Aero",1,10,1
"2019","SW Air Rangers - Air Taxi",1,3,1
"2020","Swedish Air Force",1,8,1
"2021","Swifair",1,2,1
"2022","Swift Aire Lines Inc.",1,3,0.428571428571429
"2023","Syktyvkar Avia",1,15,0.9375
"2024","Syrian Arab Airlines",1,1,0.0526315789473684
"2025","T & G Aviation",1,5,1
"2026","T.A. Intercontinentaux",1,46,0.821428571428571
"2027","T.A. Intercontinentaux (France)",1,53,0.815384615384615
"2028","TAA",1,3,0.375
"2029","TABSO",1,18,1
"2030","TAC Colombia",1,19,1
"2031","TACA International Airlines",1,3,0.0220588235294118
"2032","TACSA",1,9,0.818181818181818
"2033","TACV-Cabo Verde Airlines",1,18,1
"2034","Tadair",1,2,1
"2035","TAG Airlines",1,9,1
"2036","Taiwan Aviation",1,18,1
"2037","Talia Airways",1,15,1
"2038","TAM (Peru)",1,22,0.846153846153846
"2039","TAM Paraguay",1,1,0.037037037037037
"2040","Tamair",1,2,0.666666666666667
"2041","TAME Ecuador",1,7,1
"2042","Tampa Air Center - Air Taxi",1,3,1
"2043","TAMPA Colombia",1,3,1
"2044","TAN Honduras",1,3,1
"2045","TanaMana Aviation",1,4,0.363636363636364
"2046","Tanana Air Taxi",1,2,0.4
"2047","TANS Airlines",1,46,1
"2048","TANS Peru",1,40,0.408163265306122
"2049","Tanzania Aviation",1,10,1
"2050","Taos Airways - Air Taxi",1,3,1
"2051","TAP (Air Portugal)",1,131,0.798780487804878
"2052","Taquan Air Service",1,5,1
"2053","TAR",1,4,1
"2054","Tar Heel Aviation",1,2,1
"2055","TARS",1,13,0.5
"2056","Tartarstan Airlines",1,41,1
"2057","Tashkent Aircraft Production Corporation",1,5,0.714285714285714
"2058","TASSA",1,1,0.0357142857142857
"2059","Tassili Airlines",1,1,0.2
"2060","TAUSA",1,12,1
"2061","Taxair",1,8,1
"2062","Taxi Aí©reo Cesar Aguiar",1,8,1
"2063","Taxi Aí©reo del Guaviare",1,7,1
"2064","Taxi Aí©reo el Venado",1,2,0.166666666666667
"2065","Taxi Aí©reo Kovacs",1,9,1
"2066","Taxi Aereo de Santander",1,28,1
"2067","Taxi Aereo El Venado",1,3,1
"2068","Taxval",1,1,1
"2069","Team Air",1,19,1
"2070","Tech - Aeronautical Explotiation",1,22,1
"2071","Temesco Helicopter - Air Taxi",1,3,1
"2072","Temsco Airlines",1,4,1
"2073","Temsco Helicopter - Air Taxi",1,3,0.75
"2074","Tepper Aviation",1,5,1
"2075","Terry Air Inc.",1,3,1
"2076","Texas International Airlines",1,11,1
"2077","Thai International",1,24,0.3
"2078","Theif River Aviation - Air Taxi",1,4,1
"2079","Tierra del Fuego Province",1,12,1
"2080","Tiramavia",1,1,0.1
"2081","Titan Airways",1,2,1
"2082","TMK Air Commuter",1,22,1
"2083","Toa DomestiAirline (Japan)",1,68,1
"2084","Tomahawk Airways",1,6,0.666666666666667
"2085","Top Air - Air Taxi",1,4,1
"2086","Total",1,8,1
"2087","Total  Air Lines",1,2,1
"2088","Touraine Air Transport",1,8,1
"2089","TPI International Airways",1,3,1
"2090","Tracep",1,17,1
"2091","Trade Wings Aviation Ltd.",1,3,1
"2092","Trafik-Turist-Transportflyg",1,20,0.8
"2093","Trans Air Services",1,3,0.09375
"2094","Trans Alaska Helicopter - Air Taxi",1,2,1
"2095","Trans Canada Air Lines / RCAF",1,36,1
"2096","Trans Caribbean Airways",1,2,0.0363636363636364
"2097","Trans Colorado AL / Continental Express",1,9,0.529411764705882
"2098","Trans International Airlines",1,11,1
"2099","Trans Isle Air",1,1,0.0769230769230769
"2100","Trans Luxury Airlines",1,2,0.08
"2101","Trans National Airlines",1,3,1
"2102","Trans World Airlines / Castleton Inc.",1,15,1
"2103","Trans World Airlines / Eastern Air Lines",1,4,0.0357142857142857
"2104","Trans-Canada Air Lines",1,5,1
"2105","Trans-Luxury Airlines",1,21,0.954545454545455
"2106","Transafrik - United Nations Charter",1,9,1
"2107","Transair",1,32,1
"2108","Transamazonica",1,4,0.444444444444444
"2109","Transamerican Air Transport",1,10,1
"2110","Transamerican Airlines",1,1,1
"2111","Transaven",1,18,1
"2112","Transaviaexport Airlines",1,11,1
"2113","Transcontinental",1,24,0.685714285714286
"2114","Transfair",1,2,1
"2115","Transmandu",1,1,0.5
"2116","Transmeridian Air Cargo",1,4,1
"2117","Transniugini Airways",1,2,1
"2118","Transoriente Colombia",1,7,0.241379310344828
"2119","Transpolar",1,5,1
"2120","Transport Aerien Intercontinentaux (France)",1,52,0.8125
"2121","Transport Arien Transregional",1,23,1
"2122","Transport Comp. Algerienne de T.A.",1,9,1
"2123","Transporte Aereo Federal",1,20,1
"2124","Transported Areos Profesionales - TAPSA",1,16,1
"2125","Transportes Aí©reos de Timor",1,9,1
"2126","Transportes Aí©reos Itenez",1,6,1
"2127","Transportes Aí©reos Salvador",1,14,1
"2128","Transportes Aereos del Caribe",1,70,1
"2129","Transportes Aereos Don Carlos - Charter",1,10,1
"2130","Transportes Aereos Mexicanos",1,3,1
"2131","Transportes Aereos Nacionales",1,19,1
"2132","Transportes Aereos Orientales",1,3,0.214285714285714
"2133","Transportes Aereos Pegaso",1,14,1
"2134","Transportes Aereos Peruanas",1,12,1
"2135","Transportes Areos Nacionales",1,24,1
"2136","Transportno Aviatsionno Bulgaro-Soviet Obshchestvo",1,82,1
"2137","Transports Aí©riens de la Guinee-Bissau",1,3,1
"2138","Transporturile Aeriene Romane (TAROM)",1,60,1
"2139","Transporturile Aeriene Romano-Sovietice",1,3,1
"2140","Transworld Safaris",1,3,1
"2141","Travel Air Flug",1,2,0.5
"2142","TriCoastal Air",1,1,1
"2143","Trillium Air",1,1,0.333333333333333
"2144","TropiAir - Air Taxi",1,8,1
"2145","Tropical Airways",1,21,1
"2146","TsAGI",1,13,0.684210526315789
"2147","Tulakes Aviaiton - Air Taxi",1,2,0.333333333333333
"2148","Tuninter",1,16,0.41025641025641
"2149","Tura Air Enterprise",1,9,1
"2150","Turkish Airlines",1,9,0.0671641791044776
"2151","Two Taxi Aero",1,2,1
"2152","Tyee Airlines - Air Taxi",1,5,1
"2153","Tyumen Aviatrans",1,5,0.147058823529412
"2154","U. S. Air Force",1,19,1
"2155","U.S. Government (leased)",1,2,0.125
"2156","U.S. Overseas Airways",1,2,0.666666666666667
"2157","Uganda Airlines",1,33,0.634615384615385
"2158","Ukraine Aviation Transport Company",1,10,1
"2159","Ukrainian Cargo Airlines -  Congolese Army Charter",1,129,0.645
"2160","Ukranian-Mediterranean Airlines",1,75,1
"2161","Ukvozduchput",1,1,1
"2162","Uni Air",1,1,0.0104166666666667
"2163","Union Aí©romaritime de Transport",1,3,1
"2164","Union des Transports Aeriens de Guinee",1,140,0.869565217391304
"2165","Union Flights",1,1,1
"2166","United Air Services",1,3,0.75
"2167","United Airways of New Zealand",1,2,1
"2168","United Express",1,6,1
"2169","United Express  / Private",1,14,1
"2170","United Nations -  UTair Charter",1,24,1
"2171","United Nations Mission",1,10,1
"2172","United Nations Organization",1,16,1
"2173","Universal Airways",1,8,1
"2174","University of Michigan Health System",1,6,1
"2175","Uralex",1,3,0.0909090909090909
"2176","Urcupina",1,7,1
"2177","Uruguayan Air Force - TAMU",1,29,0.644444444444444
"2178","US Air Express/Air Midwest",1,21,1
"2179","US Airlines",1,2,1
"2180","US Airways",1,0,0
"2181","US Airways Express",1,2,1
"2182","USA Jet Airlines",1,1,0.5
"2183","USAir / Skywest Airlilnes",1,34,0.343434343434343
"2184","UTAir Airlines",1,6,0.105263157894737
"2185","Utility Helocopter - Air Taxi",1,5,1
"2186","Uzbek Civil Aviation Administration",1,34,0.53968253968254
"2187","Uzu Air",1,3,0.75
"2188","Valley Air Service",1,10,1
"2189","Valley Air Service - Air Taxi",1,6,1
"2190","Varney Airlines",1,3,1
"2191","VASP / Private",1,26,1
"2192","Vehu Akat",1,16,1
"2193","Venezolana",1,3,0.142857142857143
"2194","Venezolana Internacional de Aviacion",1,84,1
"2195","Venezuelian Government",1,7,1
"2196","Vercoa Air Service - Air Taxi",1,2,1
"2197","Viaí_ao Cometa",1,2,1
"2198","Viacao Aerea Gaucha S.A.",1,12,1
"2199","VIARCO",1,9,1
"2200","Vickers",1,3,1
"2201","Victoria Airlines",1,4,0.363636363636364
"2202","Viking Air Service - Air Taxi",1,3,1
"2203","Viking Air Transport",1,27,1
"2204","Viking Airways - Air Taxi",1,2,1
"2205","Village Airways",1,4,1
"2206","Village Aviation - Air Taxi",1,2,0.285714285714286
"2207","Vincent Aviation",1,5,0.5
"2208","Virgin Islands Airways",1,8,0.666666666666667
"2209","Vladivostokavia",1,145,1
"2210","Vnokovo Airlines",1,141,1
"2211","Vnukovo Airlines",1,3,0.0172413793103448
"2212","Volare Aviation Enterprise",1,8,1
"2213","Volga Air",1,12,1
"2214","Volga-Avia Express",1,41,1
"2215","Volga-Dnepr Airlines",1,8,1
"2216","Vologodskiye Airlines",1,9,1
"2217","Vostok Aviakompania",1,16,1
"2218","VOTEC / VOTEC",1,19,0.542857142857143
"2219","Walker - Watts Aviation - Air Taxi",1,4,1
"2220","Warsaw Aviation - Taxi",1,6,1
"2221","Wasa Wings",1,6,0.5
"2222","Wasaya Airways",1,8,1
"2223","Wayumi Air Taxi",1,4,1
"2224","Weasua Airtransport",1,2,0.2
"2225","Webber Air - Air Taxi",1,12,1
"2226","Webber Airlines -Air Taxi",1,5,0.625
"2227","Webstas Aviation Services Inc.",1,3,1
"2228","Wedell-Williams Air Service Corporation",1,2,1
"2229","Wehite Cap Aviation",1,6,1
"2230","Wein Alaska Airlines Inc.",1,2,1
"2231","Wenela Air Services",1,78,0.928571428571429
"2232","West African Airways",1,13,1
"2233","West Air",1,1,1
"2234","West Australian Airways",1,3,1
"2235","West Aviation",1,3,0.3
"2236","West Coast Air",1,2,0.125
"2237","Westair Transport",1,28,0.430769230769231
"2238","Western Helicopter",1,0,0
"2239","Western Straits Air",1,8,0.8
"2240","Westwing",1,5,0.833333333333333
"2241","Wheeler Airlines",1,5,1
"2242","Whyalla Airlines",1,8,1
"2243","Wicks Flying Service - Air Taxi",1,4,1
"2244","Wien Air Alaska",1,10,0.3125
"2245","Wien Alaska Airlines",1,5,0.833333333333333
"2246","Wigmo",1,45,1
"2247","Willow Air Service - Air Taxi",1,3,1
"2248","Wilson Airways",1,3,1
"2249","Wimbi Dira Airways",1,2,0.02
"2250","Win Win Aviation",1,1,0.333333333333333
"2251","Winchester Air",1,5,1
"2252","Winged Cargo Inc.",1,7,1
"2253","Wings West Airlines / Private",1,17,1
"2254","Winship Air",1,6,1
"2255","Winship Air Service",1,6,1
"2256","Winship Air Service - Air Taxi",1,2,0.4
"2257","Wrangell Air Service",1,1,0.1
"2258","Wright Air Service - Air Taxi",1,3,1
"2259","Wyman Pilot Service - Air Taxi",1,2,1
"2260","Wyoming Air Service",1,1,1
"2261","XL Airways leased from Air New Zealand",1,7,1
"2262","Yacimientos Petroliferos Fiscales",1,34,1
"2263","Yates Aviation",1,1,1
"2264","YPF",1,7,1
"2265","YPFB Transportes Aereos",1,14,0.875
"2266","Yug Avia",1,4,0.8
"2267","Zakavia",1,5,1
"2268","Zanex",1,1,0.1
"2269","Zantop Airways",1,2,1
"2270","Zantop International Airlines",1,4,1
"2271","Zen Nippon",1,2,1
